URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/competence-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/competenceExclusive-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/droitExerciceComplementaire-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/fonctionQualifiee-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/lieuNaissance-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/orientationParticuliere-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/paysNaissance-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/paysNationalite-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/profession-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/professionCategorieSocioProfessionnelle-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/qualificationPAC-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/role-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/sexe-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/situationFamiliale-vs,0.1.0,draft,,,,"",,
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/specialite-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/surspecialiteTransversale-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/typeProfession-vs,0.1.0,draft,,,,"",,"Other"
https://interop.esante.gouv.fr/ig/fhir/mos/ValueSet/typeRole-vs,0.1.0,draft,,,,"",,"Other"
